,Num_Extra_Tickets,Flight_number,Revenue
89238,8,9238,60900
89239,8,9239,60900
89240,8,9240,61944
89241,8,9241,60552
89242,8,9242,61248
89243,8,9243,60900
89244,8,9244,60900
89245,8,9245,61944
89246,8,9246,59160
89247,8,9247,61944
89248,8,9248,61944
89249,8,9249,60204
89250,8,9250,60204
89251,8,9251,60552
89252,8,9252,61248
89253,8,9253,61248
89254,8,9254,60552
89255,8,9255,60552
89256,8,9256,61248
89257,8,9257,61944
89258,8,9258,61944
89259,8,9259,60900
89260,8,9260,60204
89261,8,9261,59160
89262,8,9262,59856
89263,8,9263,61248
89264,8,9264,60552
89265,8,9265,61248
89266,8,9266,61596
89267,8,9267,61944
89268,8,9268,60552
89269,8,9269,61596
89270,8,9270,59856
89271,8,9271,60900
89272,8,9272,61944
89273,8,9273,61248
89274,8,9274,61248
89275,8,9275,61248
89276,8,9276,61248
89277,8,9277,60900
89278,8,9278,60204
89279,8,9279,60204
89280,8,9280,59856
89281,8,9281,60552
89282,8,9282,60552
89283,8,9283,60900
89284,8,9284,60552
89285,8,9285,61944
89286,8,9286,61596
89287,8,9287,59160
89288,8,9288,60900
89289,8,9289,58116
89290,8,9290,60552
89291,8,9291,60552
89292,8,9292,61248
89293,8,9293,60552
89294,8,9294,61248
89295,8,9295,59856
89296,8,9296,61944
89297,8,9297,60900
89298,8,9298,59856
89299,8,9299,59160
89300,8,9300,60900
89301,8,9301,61248
89302,8,9302,58464
89303,8,9303,60900
89304,8,9304,60552
89305,8,9305,61596
89306,8,9306,59856
89307,8,9307,61596
89308,8,9308,61248
89309,8,9309,60900
89310,8,9310,58812
89311,8,9311,60204
89312,8,9312,61944
89313,8,9313,61944
89314,8,9314,60552
89315,8,9315,60552
89316,8,9316,60552
89317,8,9317,61596
89318,8,9318,60900
89319,8,9319,61248
89320,8,9320,58812
89321,8,9321,60552
89322,8,9322,61248
89323,8,9323,60552
89324,8,9324,61596
89325,8,9325,60204
89326,8,9326,60552
89327,8,9327,59160
89328,8,9328,61248
89329,8,9329,59856
89330,8,9330,60552
89331,8,9331,60204
89332,8,9332,58464
89333,8,9333,61944
89334,8,9334,61596
89335,8,9335,58464
89336,8,9336,60900
89337,8,9337,61596
89338,8,9338,61248
89339,8,9339,61596
89340,8,9340,59856
89341,8,9341,61248
89342,8,9342,61596
89343,8,9343,61944
89344,8,9344,60552
89345,8,9345,60900
89346,8,9346,60552
89347,8,9347,60552
89348,8,9348,61248
89349,8,9349,60204
89350,8,9350,60552
89351,8,9351,60900
89352,8,9352,59856
89353,8,9353,61248
89354,8,9354,60552
89355,8,9355,60552
89356,8,9356,58464
89357,8,9357,59856
89358,8,9358,61944
89359,8,9359,60900
89360,8,9360,60552
89361,8,9361,60552
89362,8,9362,61248
89363,8,9363,60552
89364,8,9364,61248
89365,8,9365,60552
89366,8,9366,61596
89367,8,9367,61596
89368,8,9368,60552
89369,8,9369,60900
89370,8,9370,59856
89371,8,9371,61944
89372,8,9372,61248
89373,8,9373,61248
89374,8,9374,61596
89375,8,9375,61596
89376,8,9376,61248
89377,8,9377,61248
89378,8,9378,61596
89379,8,9379,60900
89380,8,9380,59160
89381,8,9381,61944
89382,8,9382,60552
89383,8,9383,61248
89384,8,9384,61248
89385,8,9385,60900
89386,8,9386,60900
89387,8,9387,60552
89388,8,9388,61944
89389,8,9389,60552
89390,8,9390,59856
89391,8,9391,61596
89392,8,9392,61248
89393,8,9393,61248
89394,8,9394,60552
89395,8,9395,60552
89396,8,9396,60552
89397,8,9397,58464
89398,8,9398,61596
89399,8,9399,61944
89400,8,9400,61944
89401,8,9401,60552
89402,8,9402,60552
89403,8,9403,61248
89404,8,9404,59856
89405,8,9405,61248
89406,8,9406,61248
89407,8,9407,57072
89408,8,9408,61248
89409,8,9409,60552
89410,8,9410,59856
89411,8,9411,61944
89412,8,9412,60552
89413,8,9413,61596
89414,8,9414,58464
89415,8,9415,61248
89416,8,9416,59856
89417,8,9417,59508
89418,8,9418,59856
89419,8,9419,61248
89420,8,9420,60204
89421,8,9421,58464
89422,8,9422,61248
89423,8,9423,61596
89424,8,9424,61944
89425,8,9425,61596
89426,8,9426,60552
89427,8,9427,61596
89428,8,9428,61944
89429,8,9429,59856
89430,8,9430,61248
89431,8,9431,61248
89432,8,9432,61596
89433,8,9433,60900
89434,8,9434,61944
89435,8,9435,60900
89436,8,9436,61596
89437,8,9437,61944
89438,8,9438,61944
89439,8,9439,61596
89440,8,9440,60552
89441,8,9441,61596
89442,8,9442,59856
89443,8,9443,60552
89444,8,9444,57768
89445,8,9445,61596
89446,8,9446,59856
89447,8,9447,61248
89448,8,9448,61596
89449,8,9449,61596
89450,8,9450,61596
89451,8,9451,61596
89452,8,9452,59856
89453,8,9453,59856
89454,8,9454,61248
89455,8,9455,61248
89456,8,9456,59160
89457,8,9457,60552
89458,8,9458,61248
89459,8,9459,60552
89460,8,9460,61596
89461,8,9461,61248
89462,8,9462,61944
89463,8,9463,59856
89464,8,9464,60900
89465,8,9465,61596
89466,8,9466,59856
89467,8,9467,61596
89468,8,9468,61944
89469,8,9469,60900
89470,8,9470,60900
89471,8,9471,61248
89472,8,9472,61248
89473,8,9473,61248
89474,8,9474,60552
89475,8,9475,60900
89476,8,9476,61596
89477,8,9477,59508
89478,8,9478,61944
89479,8,9479,60552
89480,8,9480,59856
89481,8,9481,61248
89482,8,9482,59856
89483,8,9483,60552
89484,8,9484,59856
89485,8,9485,60552
89486,8,9486,61248
89487,8,9487,61248
89488,8,9488,59856
89489,8,9489,60552
89490,8,9490,61944
89491,8,9491,60204
89492,8,9492,61944
89493,8,9493,61248
89494,8,9494,60552
89495,8,9495,60552
89496,8,9496,59856
89497,8,9497,60552
89498,8,9498,61944
89499,8,9499,61596
89500,8,9500,61248
89501,8,9501,60552
89502,8,9502,61596
89503,8,9503,60552
89504,8,9504,60900
89505,8,9505,61596
89506,8,9506,61248
89507,8,9507,60552
89508,8,9508,59856
89509,8,9509,60552
89510,8,9510,61248
89511,8,9511,61248
89512,8,9512,61248
89513,8,9513,61248
89514,8,9514,59160
89515,8,9515,61248
89516,8,9516,61248
89517,8,9517,60552
89518,8,9518,61944
89519,8,9519,61248
89520,8,9520,61248
89521,8,9521,61944
89522,8,9522,60204
89523,8,9523,60900
89524,8,9524,59508
89525,8,9525,61596
89526,8,9526,60552
89527,8,9527,59856
89528,8,9528,61248
89529,8,9529,61248
89530,8,9530,61248
89531,8,9531,60900
89532,8,9532,60552
89533,8,9533,61596
89534,8,9534,61596
89535,8,9535,61248
89536,8,9536,61248
89537,8,9537,60552
89538,8,9538,60900
89539,8,9539,61248
89540,8,9540,61248
89541,8,9541,60552
89542,8,9542,60552
89543,8,9543,59856
89544,8,9544,61944
89545,8,9545,61944
89546,8,9546,60552
89547,8,9547,61248
89548,8,9548,60900
89549,8,9549,61944
89550,8,9550,61944
89551,8,9551,60552
89552,8,9552,60900
89553,8,9553,61944
89554,8,9554,61248
89555,8,9555,59856
89556,8,9556,57768
89557,8,9557,60552
89558,8,9558,60552
89559,8,9559,60552
89560,8,9560,61596
89561,8,9561,61944
89562,8,9562,60204
89563,8,9563,60552
89564,8,9564,61248
89565,8,9565,60552
89566,8,9566,61248
89567,8,9567,60900
89568,8,9568,59508
89569,8,9569,60204
89570,8,9570,59856
89571,8,9571,61944
89572,8,9572,58464
89573,8,9573,61944
89574,8,9574,61248
89575,8,9575,61248
89576,8,9576,61248
89577,8,9577,58812
89578,8,9578,60900
89579,8,9579,61596
89580,8,9580,61596
89581,8,9581,60900
89582,8,9582,60552
89583,8,9583,60204
89584,8,9584,59856
89585,8,9585,60552
89586,8,9586,60552
89587,8,9587,60552
89588,8,9588,60552
89589,8,9589,60552
89590,8,9590,61248
89591,8,9591,60900
89592,8,9592,61944
89593,8,9593,61248
89594,8,9594,61944
89595,8,9595,61248
89596,8,9596,61596
89597,8,9597,59856
89598,8,9598,61944
89599,8,9599,61248
89600,8,9600,61944
89601,8,9601,61248
89602,8,9602,61596
89603,8,9603,61248
89604,8,9604,60204
89605,8,9605,59160
89606,8,9606,60552
89607,8,9607,60204
89608,8,9608,61248
89609,8,9609,60552
89610,8,9610,59856
89611,8,9611,61248
89612,8,9612,61944
89613,8,9613,61944
89614,8,9614,60552
89615,8,9615,61248
89616,8,9616,60552
89617,8,9617,61248
89618,8,9618,61248
89619,8,9619,59160
89620,8,9620,60204
89621,8,9621,61248
89622,8,9622,61248
89623,8,9623,61248
89624,8,9624,60900
89625,8,9625,60552
89626,8,9626,59160
89627,8,9627,60552
89628,8,9628,59508
89629,8,9629,61596
89630,8,9630,60204
89631,8,9631,61248
89632,8,9632,61596
89633,8,9633,61944
89634,8,9634,61944
89635,8,9635,61944
89636,8,9636,61248
89637,8,9637,60900
89638,8,9638,59508
89639,8,9639,60552
89640,8,9640,61596
89641,8,9641,61248
89642,8,9642,61248
89643,8,9643,61596
89644,8,9644,59160
89645,8,9645,60204
89646,8,9646,60204
89647,8,9647,61248
89648,8,9648,60204
89649,8,9649,60204
89650,8,9650,60204
89651,8,9651,60552
89652,8,9652,61248
89653,8,9653,60552
89654,8,9654,61596
89655,8,9655,60552
89656,8,9656,61944
89657,8,9657,59856
89658,8,9658,61596
89659,8,9659,60552
89660,8,9660,60552
89661,8,9661,60552
89662,8,9662,60552
89663,8,9663,60900
89664,8,9664,61248
89665,8,9665,59856
89666,8,9666,59856
89667,8,9667,61248
89668,8,9668,57072
89669,8,9669,59856
89670,8,9670,60900
89671,8,9671,60552
89672,8,9672,61248
89673,8,9673,61596
89674,8,9674,61944
89675,8,9675,61596
89676,8,9676,60552
89677,8,9677,60204
89678,8,9678,59160
89679,8,9679,57768
89680,8,9680,61248
89681,8,9681,60552
89682,8,9682,61944
89683,8,9683,60552
89684,8,9684,61248
89685,8,9685,61944
89686,8,9686,59856
89687,8,9687,60552
89688,8,9688,61248
89689,8,9689,60900
89690,8,9690,61944
89691,8,9691,59856
89692,8,9692,61248
89693,8,9693,60552
89694,8,9694,61248
89695,8,9695,60552
89696,8,9696,61944
89697,8,9697,60204
89698,8,9698,61944
89699,8,9699,59508
89700,8,9700,60900
89701,8,9701,61248
89702,8,9702,59508
89703,8,9703,60204
89704,8,9704,59856
89705,8,9705,61248
89706,8,9706,60204
89707,8,9707,61248
89708,8,9708,61248
89709,8,9709,61944
89710,8,9710,61596
89711,8,9711,61596
89712,8,9712,61596
89713,8,9713,61944
89714,8,9714,61596
89715,8,9715,61596
89716,8,9716,60552
89717,8,9717,61248
89718,8,9718,61248
89719,8,9719,60552
89720,8,9720,59508
89721,8,9721,60552
89722,8,9722,59856
89723,8,9723,60900
89724,8,9724,60552
89725,8,9725,60900
89726,8,9726,58116
89727,8,9727,61596
89728,8,9728,60552
89729,8,9729,59856
89730,8,9730,61596
89731,8,9731,61596
89732,8,9732,61944
89733,8,9733,61248
89734,8,9734,60900
89735,8,9735,60900
89736,8,9736,60900
89737,8,9737,61944
89738,8,9738,61248
89739,8,9739,60552
89740,8,9740,60900
89741,8,9741,61248
89742,8,9742,61248
89743,8,9743,61596
89744,8,9744,60900
89745,8,9745,61596
89746,8,9746,61944
89747,8,9747,61944
89748,8,9748,61248
89749,8,9749,59856
89750,8,9750,61944
89751,8,9751,60204
89752,8,9752,61596
89753,8,9753,61596
89754,8,9754,61596
89755,8,9755,61596
89756,8,9756,59160
89757,8,9757,61944
89758,8,9758,59856
89759,8,9759,61248
89760,8,9760,60900
89761,8,9761,59856
89762,8,9762,60900
89763,8,9763,61248
89764,8,9764,61944
89765,8,9765,61596
89766,8,9766,61596
89767,8,9767,61248
89768,8,9768,61248
89769,8,9769,60900
89770,8,9770,59856
89771,8,9771,59160
89772,8,9772,60552
89773,8,9773,61596
89774,8,9774,60552
89775,8,9775,60900
89776,8,9776,61596
89777,8,9777,59160
89778,8,9778,60552
89779,8,9779,61944
89780,8,9780,59508
89781,8,9781,61248
89782,8,9782,59856
89783,8,9783,60900
89784,8,9784,59856
89785,8,9785,60552
89786,8,9786,59508
89787,8,9787,61248
89788,8,9788,60900
89789,8,9789,61944
89790,8,9790,59508
89791,8,9791,60204
89792,8,9792,61944
89793,8,9793,60900
89794,8,9794,61248
89795,8,9795,60900
89796,8,9796,61248
89797,8,9797,60552
89798,8,9798,61248
89799,8,9799,59856
89800,8,9800,61944
89801,8,9801,61596
89802,8,9802,61944
89803,8,9803,61944
89804,8,9804,59856
89805,8,9805,61596
89806,8,9806,58812
89807,8,9807,59856
89808,8,9808,59856
89809,8,9809,59508
89810,8,9810,61596
89811,8,9811,61944
89812,8,9812,61944
89813,8,9813,60204
89814,8,9814,60900
89815,8,9815,61596
89816,8,9816,61596
89817,8,9817,61248
89818,8,9818,61944
89819,8,9819,60552
89820,8,9820,61248
89821,8,9821,61944
89822,8,9822,59160
89823,8,9823,60204
89824,8,9824,60900
89825,8,9825,60552
89826,8,9826,60204
89827,8,9827,61248
89828,8,9828,61248
89829,8,9829,60552
89830,8,9830,61248
89831,8,9831,60552
89832,8,9832,61248
89833,8,9833,61248
89834,8,9834,61596
89835,8,9835,58464
89836,8,9836,61944
89837,8,9837,61944
89838,8,9838,61248
89839,8,9839,60552
89840,8,9840,60204
89841,8,9841,61944
89842,8,9842,61596
89843,8,9843,61248
89844,8,9844,60552
89845,8,9845,60552
89846,8,9846,57768
89847,8,9847,60552
89848,8,9848,61944
89849,8,9849,61248
89850,8,9850,61596
89851,8,9851,59160
89852,8,9852,59856
89853,8,9853,61944
89854,8,9854,61596
89855,8,9855,61248
89856,8,9856,61248
89857,8,9857,59856
89858,8,9858,60900
89859,8,9859,61248
89860,8,9860,61596
89861,8,9861,61596
89862,8,9862,60204
89863,8,9863,60552
89864,8,9864,61944
89865,8,9865,61248
89866,8,9866,61596
89867,8,9867,61596
89868,8,9868,61248
89869,8,9869,61248
89870,8,9870,61944
89871,8,9871,60204
89872,8,9872,61944
89873,8,9873,59160
89874,8,9874,61944
89875,8,9875,60552
89876,8,9876,61944
89877,8,9877,61944
89878,8,9878,60552
89879,8,9879,57072
89880,8,9880,60552
89881,8,9881,60204
89882,8,9882,61596
89883,8,9883,61248
89884,8,9884,61248
89885,8,9885,61248
89886,8,9886,59856
89887,8,9887,60204
89888,8,9888,59856
89889,8,9889,59508
89890,8,9890,61944
89891,8,9891,61248
89892,8,9892,59856
89893,8,9893,60552
89894,8,9894,58464
89895,8,9895,61596
89896,8,9896,61596
89897,8,9897,60204
89898,8,9898,61248
89899,8,9899,60552
89900,8,9900,61596
89901,8,9901,60204
89902,8,9902,60204
89903,8,9903,60900
89904,8,9904,60552
89905,8,9905,60552
89906,8,9906,61596
89907,8,9907,61248
89908,8,9908,60552
89909,8,9909,61596
89910,8,9910,59160
89911,8,9911,59160
89912,8,9912,60552
89913,8,9913,60204
89914,8,9914,61944
89915,8,9915,60204
89916,8,9916,61596
89917,8,9917,61248
89918,8,9918,60552
89919,8,9919,60552
89920,8,9920,61596
89921,8,9921,61248
89922,8,9922,59160
89923,8,9923,61248
89924,8,9924,61944
89925,8,9925,59160
89926,8,9926,61944
89927,8,9927,60552
89928,8,9928,60552
89929,8,9929,61248
89930,8,9930,61944
89931,8,9931,60900
89932,8,9932,61248
89933,8,9933,61596
89934,8,9934,60204
89935,8,9935,61596
89936,8,9936,59856
89937,8,9937,61944
89938,8,9938,61248
89939,8,9939,59856
89940,8,9940,61248
89941,8,9941,61248
89942,8,9942,60900
89943,8,9943,58464
89944,8,9944,61248
89945,8,9945,59856
89946,8,9946,60552
89947,8,9947,61248
89948,8,9948,60900
89949,8,9949,58812
89950,8,9950,59856
89951,8,9951,60900
89952,8,9952,59856
89953,8,9953,61596
89954,8,9954,59856
89955,8,9955,60552
89956,8,9956,60552
89957,8,9957,60552
89958,8,9958,61248
89959,8,9959,60552
89960,8,9960,61248
89961,8,9961,61596
89962,8,9962,59856
89963,8,9963,60552
89964,8,9964,59856
89965,8,9965,61248
89966,8,9966,61596
89967,8,9967,60900
89968,8,9968,61248
89969,8,9969,60552
89970,8,9970,60552
89971,8,9971,61248
89972,8,9972,60552
89973,8,9973,60552
89974,8,9974,61944
89975,8,9975,60204
89976,8,9976,61248
89977,8,9977,60900
89978,8,9978,61596
89979,8,9979,60204
89980,8,9980,60900
89981,8,9981,60900
89982,8,9982,59508
89983,8,9983,60552
89984,8,9984,61944
89985,8,9985,61248
89986,8,9986,61596
89987,8,9987,61596
89988,8,9988,60552
89989,8,9989,60900
89990,8,9990,61248
89991,8,9991,60204
89992,8,9992,61248
89993,8,9993,60204
89994,8,9994,61596
89995,8,9995,59508
89996,8,9996,60552
89997,8,9997,61596
89998,8,9998,60900
89999,8,9999,61944
90000,9,0,61248
90001,9,1,61944
90002,9,2,61248
90003,9,3,61944
90004,9,4,60552
90005,9,5,60900
90006,9,6,61944
90007,9,7,60552
90008,9,8,59508
90009,9,9,59160
90010,9,10,61248
90011,9,11,61248
90012,9,12,60552
90013,9,13,61248
90014,9,14,60900
90015,9,15,60552
90016,9,16,61248
90017,9,17,61944
90018,9,18,60900
90019,9,19,61248
90020,9,20,59160
90021,9,21,60900
90022,9,22,60900
90023,9,23,59856
90024,9,24,61596
90025,9,25,61248
90026,9,26,61944
90027,9,27,59856
90028,9,28,61944
90029,9,29,61248
90030,9,30,61248
90031,9,31,61248
90032,9,32,61596
90033,9,33,59856
90034,9,34,61596
90035,9,35,59160
90036,9,36,61596
90037,9,37,59160
90038,9,38,60552
90039,9,39,57768
90040,9,40,61248
90041,9,41,61944
90042,9,42,61248
90043,9,43,61944
90044,9,44,61596
90045,9,45,61944
90046,9,46,61944
90047,9,47,61248
90048,9,48,61248
90049,9,49,61944
90050,9,50,59160
90051,9,51,61944
90052,9,52,58464
90053,9,53,61944
90054,9,54,60552
90055,9,55,60900
90056,9,56,60552
90057,9,57,59508
90058,9,58,58464
90059,9,59,60552
90060,9,60,59160
90061,9,61,61248
90062,9,62,61248
90063,9,63,58464
90064,9,64,61596
90065,9,65,61944
90066,9,66,61248
90067,9,67,61596
90068,9,68,59856
90069,9,69,61944
90070,9,70,60552
90071,9,71,60552
90072,9,72,59856
90073,9,73,60552
90074,9,74,58464
90075,9,75,60552
90076,9,76,61248
90077,9,77,61944
90078,9,78,60552
90079,9,79,60552
90080,9,80,60900
90081,9,81,57768
90082,9,82,61596
90083,9,83,60552
90084,9,84,61944
90085,9,85,61944
90086,9,86,61248
90087,9,87,61596
90088,9,88,61596
90089,9,89,60900
90090,9,90,60900
90091,9,91,61944
90092,9,92,61944
90093,9,93,61944
90094,9,94,60552
90095,9,95,60552
90096,9,96,61596
90097,9,97,61248
90098,9,98,61944
90099,9,99,61596
90100,9,100,60204
90101,9,101,60552
90102,9,102,58464
90103,9,103,60552
90104,9,104,61248
90105,9,105,59856
90106,9,106,59856
90107,9,107,61944
90108,9,108,61944
90109,9,109,60204
90110,9,110,61248
90111,9,111,60552
90112,9,112,61596
90113,9,113,58464
90114,9,114,60900
90115,9,115,61596
90116,9,116,58464
90117,9,117,61944
90118,9,118,61248
90119,9,119,61944
90120,9,120,60552
90121,9,121,60900
90122,9,122,61248
90123,9,123,61596
90124,9,124,61944
90125,9,125,60552
90126,9,126,61248
90127,9,127,61944
90128,9,128,60552
90129,9,129,60900
90130,9,130,61944
90131,9,131,61944
90132,9,132,61248
90133,9,133,60552
90134,9,134,61944
90135,9,135,60204
90136,9,136,59856
90137,9,137,61248
90138,9,138,60900
90139,9,139,61248
90140,9,140,60552
90141,9,141,61944
90142,9,142,59856
90143,9,143,61944
90144,9,144,61248
90145,9,145,61248
90146,9,146,61944
90147,9,147,61248
90148,9,148,60552
90149,9,149,61248
90150,9,150,60552
90151,9,151,61596
90152,9,152,61248
90153,9,153,59160
90154,9,154,60900
90155,9,155,61248
90156,9,156,60900
90157,9,157,61248
90158,9,158,59160
90159,9,159,61248
90160,9,160,61248
90161,9,161,60552
90162,9,162,60552
90163,9,163,61248
90164,9,164,60204
90165,9,165,60900
90166,9,166,61248
90167,9,167,61944
90168,9,168,60204
90169,9,169,61248
90170,9,170,61944
90171,9,171,61248
90172,9,172,60204
90173,9,173,60552
90174,9,174,61248
90175,9,175,61248
90176,9,176,59856
90177,9,177,60552
90178,9,178,61596
90179,9,179,61596
90180,9,180,61596
90181,9,181,61248
90182,9,182,58464
90183,9,183,60552
90184,9,184,61596
90185,9,185,59160
90186,9,186,59508
90187,9,187,59160
90188,9,188,59160
90189,9,189,60900
90190,9,190,61248
90191,9,191,60552
90192,9,192,59508
90193,9,193,59856
90194,9,194,59508
90195,9,195,61596
90196,9,196,59160
90197,9,197,61248
90198,9,198,61248
90199,9,199,61944
90200,9,200,59160
90201,9,201,61248
90202,9,202,60552
90203,9,203,60552
90204,9,204,58812
90205,9,205,61248
90206,9,206,60900
90207,9,207,59856
90208,9,208,59856
90209,9,209,61944
90210,9,210,61596
90211,9,211,60900
90212,9,212,61248
90213,9,213,60900
90214,9,214,58464
90215,9,215,60552
90216,9,216,60552
90217,9,217,56376
90218,9,218,61248
90219,9,219,60552
90220,9,220,61944
90221,9,221,61248
90222,9,222,60552
90223,9,223,61596
90224,9,224,61248
90225,9,225,59856
90226,9,226,58116
90227,9,227,59160
90228,9,228,59160
90229,9,229,60900
90230,9,230,61944
90231,9,231,61248
90232,9,232,61944
90233,9,233,61248
90234,9,234,61596
90235,9,235,61248
90236,9,236,60552
90237,9,237,61248
90238,9,238,59856
90239,9,239,61944
90240,9,240,61248
90241,9,241,61596
90242,9,242,61944
90243,9,243,59856
90244,9,244,59508
90245,9,245,58812
90246,9,246,59856
90247,9,247,60552
90248,9,248,59856
90249,9,249,59856
90250,9,250,61248
90251,9,251,61944
90252,9,252,59160
90253,9,253,61248
90254,9,254,59856
90255,9,255,61596
90256,9,256,60552
90257,9,257,61596
90258,9,258,61248
90259,9,259,60552
90260,9,260,60900
90261,9,261,58464
90262,9,262,60900
90263,9,263,61248
90264,9,264,59856
90265,9,265,61248
90266,9,266,58812
90267,9,267,61944
90268,9,268,59856
90269,9,269,60552
90270,9,270,61944
90271,9,271,60552
90272,9,272,61248
90273,9,273,61248
90274,9,274,60900
90275,9,275,61944
90276,9,276,61248
90277,9,277,61248
90278,9,278,59160
90279,9,279,61248
90280,9,280,59856
90281,9,281,59856
90282,9,282,58464
90283,9,283,61248
90284,9,284,61248
90285,9,285,61248
90286,9,286,60900
90287,9,287,60552
90288,9,288,61248
90289,9,289,58464
90290,9,290,61248
90291,9,291,59856
90292,9,292,60552
90293,9,293,60900
90294,9,294,61944
90295,9,295,61248
90296,9,296,59856
90297,9,297,60204
90298,9,298,60552
90299,9,299,61944
90300,9,300,61248
90301,9,301,61248
90302,9,302,61596
90303,9,303,60552
90304,9,304,60552
90305,9,305,59856
90306,9,306,61596
90307,9,307,61248
90308,9,308,60900
90309,9,309,59856
90310,9,310,60552
90311,9,311,60204
90312,9,312,61248
90313,9,313,61248
90314,9,314,60900
90315,9,315,59856
90316,9,316,59856
90317,9,317,60900
90318,9,318,61596
90319,9,319,59160
90320,9,320,61944
90321,9,321,60552
90322,9,322,60552
90323,9,323,59856
90324,9,324,61596
90325,9,325,60552
90326,9,326,58464
90327,9,327,59856
90328,9,328,60552
90329,9,329,61944
90330,9,330,57768
90331,9,331,61248
90332,9,332,60204
90333,9,333,60900
90334,9,334,61248
90335,9,335,61944
90336,9,336,59160
90337,9,337,61248
90338,9,338,61248
90339,9,339,60900
90340,9,340,59160
90341,9,341,60552
90342,9,342,61596
90343,9,343,59856
90344,9,344,61944
90345,9,345,61248
90346,9,346,58464
90347,9,347,59856
90348,9,348,61248
90349,9,349,59160
90350,9,350,61248
90351,9,351,60204
90352,9,352,61248
90353,9,353,60552
90354,9,354,61248
90355,9,355,61596
90356,9,356,61596
90357,9,357,61596
90358,9,358,61944
90359,9,359,59160
90360,9,360,60552
90361,9,361,59160
90362,9,362,61248
90363,9,363,60900
90364,9,364,58812
90365,9,365,61248
90366,9,366,58464
90367,9,367,61944
90368,9,368,60552
90369,9,369,61944
90370,9,370,61248
90371,9,371,59160
90372,9,372,60552
90373,9,373,59160
90374,9,374,60552
90375,9,375,58464
90376,9,376,61944
90377,9,377,59856
90378,9,378,59856
90379,9,379,61248
90380,9,380,60552
90381,9,381,60552
90382,9,382,60900
90383,9,383,58464
90384,9,384,60552
90385,9,385,61944
90386,9,386,60204
90387,9,387,61944
90388,9,388,61248
90389,9,389,61596
90390,9,390,61248
90391,9,391,61248
90392,9,392,59856
90393,9,393,60204
90394,9,394,61248
90395,9,395,61248
90396,9,396,60552
90397,9,397,61944
90398,9,398,59856
90399,9,399,60552
90400,9,400,61248
90401,9,401,60900
90402,9,402,60900
90403,9,403,61596
90404,9,404,59160
90405,9,405,61248
90406,9,406,59160
90407,9,407,61944
90408,9,408,60204
90409,9,409,59856
90410,9,410,61596
90411,9,411,61248
90412,9,412,59160
90413,9,413,61944
90414,9,414,60552
90415,9,415,61596
90416,9,416,59856
90417,9,417,61596
90418,9,418,60552
90419,9,419,61944
90420,9,420,57072
90421,9,421,61248
90422,9,422,59856
90423,9,423,60552
90424,9,424,61944
90425,9,425,61248
90426,9,426,61248
90427,9,427,61944
90428,9,428,60552
90429,9,429,60552
90430,9,430,61944
90431,9,431,61248
90432,9,432,60552
90433,9,433,59856
90434,9,434,61248
90435,9,435,61248
90436,9,436,60552
90437,9,437,61248
90438,9,438,60900
90439,9,439,60900
90440,9,440,60552
90441,9,441,61944
90442,9,442,60900
90443,9,443,61248
90444,9,444,61248
90445,9,445,60900
90446,9,446,61248
90447,9,447,60900
90448,9,448,61248
90449,9,449,61248
90450,9,450,59160
90451,9,451,61248
90452,9,452,59856
90453,9,453,61248
90454,9,454,61944
90455,9,455,60552
90456,9,456,60552
90457,9,457,57768
90458,9,458,59856
90459,9,459,61248
90460,9,460,60204
90461,9,461,60552
90462,9,462,56376
90463,9,463,61248
90464,9,464,61248
90465,9,465,61596
90466,9,466,61596
90467,9,467,61248
90468,9,468,61248
90469,9,469,61248
90470,9,470,60552
90471,9,471,61596
90472,9,472,60552
90473,9,473,59856
90474,9,474,59856
90475,9,475,60204
90476,9,476,61248
90477,9,477,61248
90478,9,478,60900
90479,9,479,61944
90480,9,480,61248
90481,9,481,59856
90482,9,482,60552
90483,9,483,61944
90484,9,484,60900
90485,9,485,61596
90486,9,486,61248
90487,9,487,60552
90488,9,488,61248
90489,9,489,61944
90490,9,490,61596
90491,9,491,61248
90492,9,492,60552
90493,9,493,60900
90494,9,494,59508
90495,9,495,60552
90496,9,496,61944
90497,9,497,61596
90498,9,498,61596
90499,9,499,59856
90500,9,500,61248
90501,9,501,57768
90502,9,502,61248
90503,9,503,57072
90504,9,504,60552
90505,9,505,60552
90506,9,506,61248
90507,9,507,61596
90508,9,508,61248
90509,9,509,61596
90510,9,510,60900
90511,9,511,61248
90512,9,512,61248
90513,9,513,61248
90514,9,514,59856
90515,9,515,59508
90516,9,516,60552
90517,9,517,60552
90518,9,518,60900
90519,9,519,59856
90520,9,520,61248
90521,9,521,60552
90522,9,522,61944
90523,9,523,59856
90524,9,524,61248
90525,9,525,61248
90526,9,526,61248
90527,9,527,59160
90528,9,528,60204
90529,9,529,61248
90530,9,530,60552
90531,9,531,59856
90532,9,532,60552
90533,9,533,61944
90534,9,534,61596
90535,9,535,59508
90536,9,536,60900
90537,9,537,59856
90538,9,538,58464
90539,9,539,61596
90540,9,540,61944
90541,9,541,61248
90542,9,542,60552
90543,9,543,58464
90544,9,544,61944
90545,9,545,61248
90546,9,546,61248
90547,9,547,57768
90548,9,548,60552
90549,9,549,59508
90550,9,550,61596
90551,9,551,61248
90552,9,552,61248
90553,9,553,61248
90554,9,554,59856
90555,9,555,61944
90556,9,556,61596
90557,9,557,60552
90558,9,558,61248
